track_id,genres,followers,popularity
6yARPLK0PV4heEyh7pVMGz,['pop'],27264184,84
7LVHVU3tWfcxj5aiPFEW4Q,"['permanent wave', 'pop']",44589269,89
4Dvkj6JhhA12EX05fT7y2e,['pop'],27723678,88
5jsw9uXEGuKyJzs0boZ1bT,"['canadian pop', 'pop', 'viral pop']",41660628,83
4w1lzcaoZ1IC2K5TwjalRP,"['lilith', 'neo mellow', 'piano rock', 'pop rock', 'post-teen pop']",590195,62
7BqBn9nzAq8spo5e7cZ0dJ,"['dance pop', 'pop']",48469682,87
1zB4vmk8tFRmM9UULNzbLB,"['modern rock', 'pop', 'rock']",48075578,87
4nVBt6MZDDP6tRVdQTgxJg,"['boy band', 'pop', 'post-teen pop', 'talent show']",31278379,85
3tCwjWLicbjsMCvXhN0WOE,"['pop', 'reggae fusion']",1314768,66
4llK75pXNWZz6KAho2Gp16,['pop'],40618450,85
1mKXFLRA179hdOWQBwUk9e,"['dance pop', 'pop']",15208599,81
75JFxkI2RXiU7L9VXzMkle,"['permanent wave', 'pop']",44589269,89
0AS63m1wHv9n4VVRizK6Hc,"['canadian pop', 'pop', 'viral pop']",41660628,83
7aRCf5cLOFN1U7kvtChY1G,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",75735082,95
6HgWWaMu31KdOpEG5l28BG,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'trap']",5656036,87
0ZxhtATQ0a6EvQNZ0z6NKV,['bronx drill'],1323547,81
7sliFe6W30tPBPh6dvZsIH,[],120643,69
2Hh3ETdQKrmSI3QS0hme7g,"['rap', 'trap']",4458924,89
1Bgga0poKKUZftx5p8b16y,"['dance pop', 'east coast hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap']",1478219,73
0TTOsyDKykWhCh3qDd9wMY,[],17497,54
2kaH2Z8ezDUKf6fNw250rZ,"['afrobeats', 'afropop', 'azontobeats', 'ghanaian hip hop', 'nigerian pop']",2873842,73
6bdzSqnvBWrvq8HLmxZUCC,['north carolina hip hop'],1111202,72
4VMRsbfZzd3SfQtaJ1Wpwi,"['canadian contemporary r&b', 'canadian pop', 'pop']",65663054,95
035MzEbx4z2DxuRDymHXbv,[],4764,59
0FA4wrjDJvJTTU8AepZTup,"['melodic rap', 'philly rap', 'rage rap', 'rap']",15151957,86
6AQbmUe0Qwf5PZnt4HmTXv,['bedroom pop'],2091682,80
3LtpKP5abr2qqjunvjlX5i,['melodic drill'],3092961,78
4FyesJzVpA39hbYvcseO2d,"['melodic rap', 'philly rap', 'rage rap', 'rap']",15151957,86
2k3IJR9hf34ZfEnTdlcoSK,['rap'],2916606,83
0wTTf3msjDJ8NcZGTmQJQV,"['hip hop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'trap soul']",4633264,81
1O8zCu3dLLPxkbGfIsbRgE,['alternative r&b'],254343,69
6IEXjer2qbXhRLFv99NQQv,['trap queen'],27855,58
1XUXrNFoi9ixlH3fn8MRXQ,"['florida drill', 'florida rap', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'trap latino']",9358934,84
7KA4W4McWYRpgf0fWsJZWB,"['hip hop', 'rap']",11630417,88
1qMnyfVxKKlAxYrFPYTuph,"['atl hip hop', 'melodic rap', 'rap', 'trap']",6640281,79
2g5q0UpOOFMNOcHGaMG4b0,['bronx drill'],1323547,81
1IzJxbARcQrOWMZgPw1PNj,"['atl hip hop', 'atl trap', 'rap', 'trap']",14275881,88
7pFzbZz89oXVsRxhUvO7q2,[],26514,59
2RkMSIqUdveO3p8KVpYBYI,"['bedroom r&b', 'sped up']",120782,72
0tgAhrvNPhSyMZR0wWbv6Z,"['melodic rap', 'rap', 'trap']",9395433,79
5BmB3OaQyYXCqRyN8iR2Yi,"['memphis hip hop', 'rap']",6230768,82
7oLKoGzQVwjZ91AzCn560T,[],53053,66
0vjeOZ3Ft5jvAi9SBFJm1j,"['rap', 'trap']",4458924,89
06eobTXs90ICbtbxhmgviZ,[],6358,60
6UN73IYd0hZxLi8wFPMQij,"['new jersey underground rap', 'trap queen']",572089,79
0WlotBaAKbCwFTRnrypGpu,"['hip hop', 'pop rap', 'rap', 'trap']",6824333,80
7hrcHfHWaLhooHzGltlCYB,"['dirty south rap', 'philly rap', 'southern hip hop', 'trap']",1441506,66
4ZYAU4A2YBtlNdqOUtc7T2,"['hip pop', 'pop', 'queens hip hop', 'rap']",28316637,86
5k3xP19vac82Kweo4mOvlw,"['pop rap', 'westcoast flow']",405917,70
5Ee4IyhPaOVRMc15fUOeG9,"['rap', 'trap']",4458924,89
5JS1gz9zP4GTy0LZYvSeUK,"['detroit hip hop', 'detroit trap']",135478,59
0CrcwVLUe8wzLUIXgjXVZJ,"['pop', 'r&b', 'rap']",12806283,90
2omLNrDBhaCBqscV1yltOB,['trap soul'],331437,56
7E68rHH6CrKbBYPfpiCLiQ,"['melodic rap', 'rap', 'trap']",7444306,81
2vY20At26ZKguLNrpQHqha,"['atl hip hop', 'melodic rap', 'southern hip hop', 'trap']",1595154,60
7dKKGLfPUPPp4YsAke8iWE,"['alabama rap', 'trap']",1344769,67
3aKtmuC5ihp2DWCjqBboY3,['indie hip hop'],457734,66
72b7GzsnUAjsk5I56hLkjp,"['uk contemporary r&b', 'uk pop']",896321,78
72vMwCjJuRRa1r0bhFBbE1,"['new jersey underground rap', 'trap queen']",572089,79
1OdxQvBNOgCDE3SyqoEDha,['rap'],2916606,83
1iyvRYYAeuJhrsxTsQW9fh,"['trap boricua', 'trap latino', 'trap triste', 'urbano latino']",3769176,86
3FWwi61OP7vXEikwqhZCPZ,"['dance pop', 'pop']",25543613,85
0WNfQxDGaPTl0yogcMR5v1,[],273512,65
2DBKeJkULv46sb1XaJKS8i,['pop rap'],1026239,66
1o8NmBVhT1PeADJhmAi7vZ,[],174660,64
5nGITHcYH3Tt5WolBVEcrJ,['florida drill'],112150,66
7sliFe6W30tPBPh6dvZsIH,[],120643,69
6X8EAUvhh5URYz04eYoKEW,"['glitchcore', 'plugg', 'rage rap']",590876,63
63nPz8Y0oPCvGDcmDdLs9Z,['florida drill'],69227,59
132Yd321hAG0oOz3lbiqig,[],273512,65
6IEXjer2qbXhRLFv99NQQv,['trap queen'],27855,58
4Y43nu7MxbFOBJnZNfuruc,"['florida drill', 'florida rap']",376572,61
6bdzSqnvBWrvq8HLmxZUCC,['north carolina hip hop'],1111202,72
02quWjvp0fchzqa8uUXDps,"['aussie drill', 'london rap', 'melodic drill', 'uk hip hop']",689727,66
3TmwzKk7dOnMka3Q7NvGht,[],120166,67
3zMp6WgIRFof3uq6B43iQO,[],380403,64
3RPLr5siFwdjQbueFakIQB,[],174731,61
7KkNO3y61CXpN1g7qBkg8N,['florida drill'],69227,59
0MZGwYb5mTATbmoi671wEg,['plugg'],476571,74
7fhcDui4AKQydfFoXILsso,['indie hip hop'],457734,66
6tdIXKADoiJMTG5buEqxp3,['atl trap'],13511,45
5BsigwhOMHxCkF6ntEhUQ5,['rage rap'],515158,75
7oLKoGzQVwjZ91AzCn560T,[],53053,66
03ZoOMBPSsRQZcu7077PcR,['trap queen'],50193,57
0lkZ62PtOr82RFbVJVk8Yn,['arkansas hip hop'],26689,52
385wQo6gChfl9xP0umt2qu,[],72368,50
3vXeEuBfgF26n6W1l8ujac,"['austin hip hop', 'memphis hip hop', 'southern hip hop']",343629,58
451acSEXA7pfbMKXoC6vJX,['trap queen'],53949,56
4ncoZ4PKxvyzVoSIJsOLo0,"['detroit hip hop', 'scam rap']",53443,58
2VUZU4RAaSdIjnpKaWOVCW,['viral rap'],113588,55
1UFCw2ZU50ZXdjHUtKg9mp,[],34700,61
1QJmDEhYFLTM9PQMSzeVe3,"['bronx drill', 'new york drill']",129537,57
5uNg131mN22zZzQ9XjRQ5Q,[],9148,45
4XKJXv86bjKZbqhySfL992,"['philly drill', 'philly rap']",70352,62
59W0iGCityApGKS1DlWcxo,['pittsburgh rap'],16770,46
08PwP3QCyqPRUn2D7Di8Ep,['bronx drill'],88634,62
0C4cunXxLICqzrxhYWorP0,[],1250,34
0ZxhtATQ0a6EvQNZ0z6NKV,['bronx drill'],1323547,81
69PUAWTgoHZihzmM0kwYpE,[],2092,33
3ATtfA96hbQx3RS6FkhZ5N,"['canadian hip hop', 'melodic rap', 'rap montrealais', 'toronto rap']",115570,54
4lJEAyZDt8m7vXREjEXS6q,"['rage rap', 'rhode island rap']",136709,59
6acGurI3gpZ59hSO8mYb60,"['dancehall', 'jamaican dancehall', 'traphall', 'trinibad']",273004,59
06eobTXs90ICbtbxhmgviZ,[],6358,60
4wEI2bW0thTqJFukEaeXJs,[],23529,51
42aR8AeISrUmz2g3uISrvb,['memphis hip hop'],137734,52
0iZ3KsUpgL2Y1IXxUgMZS8,['trallpunk'],31446,50
3aKtmuC5ihp2DWCjqBboY3,['indie hip hop'],457734,66
3Q0h7wkHLIlwySLGZYqFPu,"['alternative r&b', 'arkansas hip hop', 'multidisciplinary', 'trap queen']",121291,48
7vq5N3HREotT71RnQoFTB8,[],380403,64
7iZrmR8qfdFYhYzHUDykyi,[],1563,30
7vK3keO8DihcplIp6umDgP,[],13714,48
1N1gsO7kqA3bt9YqUXqARm,[],68846,50
28oUuNBe1YxigxUTSDolo5,[],43017,56
1BKT2I9x4RGKaKqW4up34s,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",4343545,70
5g9lS8deSIxItFBmZRC4vN,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",15395482,80
2FaZoB6xQohJKWmq8KlYke,[],14957,44
47wZfF4OdME3xkIPhhpSSF,"['east coast hip hop', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap']",2423979,71
4RY96Asd9IefaL3X4LOLZ8,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']",11298144,83
2g8HN35AnVGIk7B8yMucww,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",8915783,78
3GKL13lkM5nRc4zC1lIOrR,"['bronx hip hop', 'east coast hip hop', 'hardcore hip hop']",1255469,62
41bIQPBE1lFN0mmw6Lmssz,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']",11298144,83
5Tbpp3OLLClPJF8t1DmrFD,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",9744185,80
2qOm7ukLyHUXWyR4ZWLwxA,"['conscious hip hop', 'g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",6976984,75
0eO8MW9YSTK3CjdaTYKlhF,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",9751196,83
53oWwSxPuyH2cjYKXH8fgO,"['dirty south rap', 'east coast hip hop']",327808,55
2CPturRUlpvirYr7VpkXCV,"['conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'queens hip hop', 'rap']",3289559,74
3ia3dJETSOllPsv3LJkE35,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",15395482,80
4OxXBAN51tjVBEjSwuWWbv,"['conscious hip hop', 'east coast hip hop', 'golden age hip hop', 'hip hop', 'new jersey rap']",183053,53
3g1mP8c79KbkWDhED5tyKZ,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",9751196,83
4voEoczU7Ijborps9XF1n3,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",15395482,80
4k9EkhkFZY8Bk41Qi0Ob7P,"['east coast hip hop', 'queens hip hop']",212525,45
0m1EDSjYlgZ3OQteqhP0XR,"['east coast hip hop', 'golden age hip hop', 'hip hop', 'jazz rap']",908723,62
1SyQ6t9RdRBK0QUCS6a797,"['east coast hip hop', 'hip hop', 'new jersey rap']",1043989,58
7LR85XLWw2yXqKBSI5brbG,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']",8393729,84
2D1hlMwWWXpkc3CZJ5U351,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']",11298144,83
39QBkWKnap8wRSW4WB9OK0,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",9751196,83
7KwZNVEaqikRSBSpyhXK2j,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",8915783,78
6UZS3KgNc0NF13bbtQTzD6,"['dance pop', 'east coast hip hop', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap queen', 'urban contemporary']",1602552,65
3VXdEVTbT6SLTrOLEX7MCr,"['chicago rap', 'contemporary r&b', 'dirty south rap', 'hip pop', 'new jack swing', 'r&b', 'urban contemporary']",516423,52
21NA5Zggba7pyACm25h6k4,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",9744185,80
4G3dZN9o3o2X4VKwt4CLts,"['alternative hip hop', 'hardcore hip hop', 'hip hop', 'jazz rap', 'west coast rap']",659740,59
0PV1TFUMTBrDETzW6KQulB,"['alternative hip hop', 'hardcore hip hop', 'hip hop', 'jazz rap']",276392,55
1EiLrPd8JMTcQUr1aLEUKi,"['alternative hip hop', 'conscious hip hop', 'east coast hip hop', 'hardcore hip hop', 'hip hop']",860802,63
135z3i5CjKr3H4BCT4lGPg,"['east coast hip hop', 'golden age hip hop', 'hip hop', 'jazz rap']",908723,62
36yUCSB9OaMz0RMUQDOSpT,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",9744185,80
4Li2WHPkuyCdtmokzW2007,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']",8393729,84
3qRPc4QpHGNwKFAzCdqwxA,"['conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'queens hip hop', 'rap']",3289559,74
4LwOrnuxJwR7C5Sw4liY4Z,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",2596440,76
1DIXPcTDzTj8ZMHt3PDt8p,"['g funk', 'gangster rap', 'hip hop', 'west coast rap']",908050,69
65iyI1iybyv5ecsfBHSdUf,"['g funk', 'gangster rap', 'west coast rap']",1356771,57
3LklW07tvdx2AHsgfi1Mng,['west coast rap'],70138,54
2eOuL8KesslTLQERQPu11D,"['dance pop', 'east coast hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap']",1478219,73
4X1odWLrLSSahaK6Hi15AA,"['battle rap', 'east coast hip hop', 'harlem hip hop', 'southern hip hop']",672470,59
71u5SjnkSQgzIt1UzHchbi,"['dirty south rap', 'hardcore hip hop', 'harlem hip hop']",192712,52
2vfvGlqCB7oertO5VLE0sz,"['atl hip hop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'rap', 'southern hip hop']",2252150,74
6lrRIfQDcikJ5y5DtyZPuJ,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'trap', 'urban contemporary']",2580475,66
2NBQmPrOEEjA8VbeWOQGxO,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",9751196,83
6glsMWIMIxQ4BedzLqGVi4,"['atl hip hop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'rap', 'southern hip hop']",2252150,74
0IVAlb0cFCH1cQ974iR1TU,"['conscious hip hop', 'east coast hip hop', 'hip hop']",1364165,65
3RmKpob8xzv1pzHEQrMJah,"['contemporary r&b', 'dance pop', 'hip pop', 'philly rap', 'r&b', 'urban contemporary']",1240723,67
3WHBKG35UDuNFjPYe7K8FF,"['dance pop', 'east coast hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap']",1478219,73
0CAJdthKDdRjB2h8YOguN6,"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",4585498,74
59rtiYOPgMEDf3yPEfU2la,['dirty south rap'],555499,59
52NGJPcLUzQq5w7uv4e5gf,['rap'],2916606,83
2JNaqjOm7jHePMdr6WIadg,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'trap']",5656036,87
7aRCf5cLOFN1U7kvtChY1G,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",75735082,95
4mWbFYZ9P14Ulf1LIFZGhH,"['atl hip hop', 'dirty south rap', 'hip hop', 'rap', 'southern hip hop', 'trap']",4849745,77
2KcQ0PbPj0O3P48B9YX7iN,"['pluggnb', 'rap', 'trap', 'vapor trap']",1169419,72
5wG3HvLhF6Y5KTGlK0IW3J,"['rap', 'trap']",4458924,89
1IzJxbARcQrOWMZgPw1PNj,"['atl hip hop', 'atl trap', 'rap', 'trap']",14275881,88
0FA4wrjDJvJTTU8AepZTup,"['melodic rap', 'philly rap', 'rage rap', 'rap']",15151957,86
1bDbXMyjaUIooNwFE9wn0N,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",75735082,95
2beD5W9IkefQ04IO39XF7w,"['pluggnb', 'rage rap']",2509407,83
1Bgga0poKKUZftx5p8b16y,"['dance pop', 'east coast hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap']",1478219,73
132Yd321hAG0oOz3lbiqig,[],273512,65
3FhZPYvMGSjFc6boVYKlCv,"['hip hop', 'north carolina hip hop', 'rap']",10849254,81
4muwDurKeVOB1WBjTVRWlD,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'trap']",5656036,87
6IEXjer2qbXhRLFv99NQQv,['trap queen'],27855,58
5BbdKBZO0TH0GhfxUfyhL9,"['atl hip hop', 'atl trap', 'rap', 'trap']",14275881,88
1UFCw2ZU50ZXdjHUtKg9mp,[],34700,61
7sliFe6W30tPBPh6dvZsIH,[],120643,69
7pFzbZz89oXVsRxhUvO7q2,[],26514,59
0vjeOZ3Ft5jvAi9SBFJm1j,"['rap', 'trap']",4458924,89
1o8NmBVhT1PeADJhmAi7vZ,[],174660,64
3iRCr53b2ZOvoKMTNvBn5d,"['melodic rap', 'rap', 'trap']",7444306,81
0ZxhtATQ0a6EvQNZ0z6NKV,['bronx drill'],1323547,81
2f9JzwRy6Ofr5ixvN0ojKt,['cali rap'],226655,68
3NqKpLijeFLWflbXDj3Hra,"['boston hip hop', 'hip hop', 'pop rap', 'rap']",2034098,71
4KSRdah26ypIXVNZPHmzO3,['trap queen'],27855,58
0oWL7FTlaA1YtsRRuiF4Xs,"['atl hip hop', 'melodic rap', 'rap', 'trap']",6640281,79
5BmB3OaQyYXCqRyN8iR2Yi,"['memphis hip hop', 'rap']",6230768,82
31yydnZnSeCwkRPY7tlgQJ,"['florida drill', 'florida rap']",690707,72
4wEI2bW0thTqJFukEaeXJs,[],23529,51
06eobTXs90ICbtbxhmgviZ,[],6358,60
4EgZqNfwsDJ1HvvSMEXypp,"['dirty south rap', 'philly rap', 'southern hip hop', 'trap']",1441506,66
72vMwCjJuRRa1r0bhFBbE1,"['new jersey underground rap', 'trap queen']",572089,79
3NNHfUOA7t6VEZ8j1hqtmv,"['canadian hip hop', 'canadian trap']",238846,60
451acSEXA7pfbMKXoC6vJX,['trap queen'],53949,56
4ZJ58LR9dwGJBFGC8RilBM,['trap queen'],90131,60
4tiKQGqkoVmvshWNFDvFxG,"['melodic rap', 'mississippi hip hop', 'rap', 'trap']",7194234,73
0yUaLqhsVsguBpoOPL4cO7,['bronx drill'],1323547,81
5uNg131mN22zZzQ9XjRQ5Q,[],9148,45
70OenH0xhx8aApBpz2HL6z,['trap queen'],143996,43
7xNgrfKL4Ih82SbJIU9S1q,['cali rap'],226655,68
7fhcDui4AKQydfFoXILsso,['indie hip hop'],457734,66
6S4WM9LW6oGkAtBFePffh2,"['hip hop', 'rap']",11630417,88
6UN73IYd0hZxLi8wFPMQij,"['new jersey underground rap', 'trap queen']",572089,79
1CaOUy0DDaVrxqzDltzLnk,['florida drill'],112150,66
4FyesJzVpA39hbYvcseO2d,"['melodic rap', 'philly rap', 'rage rap', 'rap']",15151957,86
1n5aEuSLaByu7aNpLAiWkI,"['canadian hip hop', 'toronto rap']",34895,54
5VKG8ary0JW6iKemhmznzS,"['brostep', 'edm', 'pop', 'progressive electro house']",35130861,84
2sFEmuVVAa2klHwhFaT0rR,"['hip hop', 'rap']",11630417,88
45pUWUeEWGoSdH6UF162G8,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",75735082,95
7aRCf5cLOFN1U7kvtChY1G,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",75735082,95
104f3GOgOZkTfHkhK21oge,['bedroom r&b'],35280,53
6bdzSqnvBWrvq8HLmxZUCC,['north carolina hip hop'],1111202,72
7a636g0dl8a487foiAcoCM,"['melodic rap', 'pluggnb', 'rap']",6000390,77
6ug9fUi5oLLgQgOF1G8WkM,"['atl hip hop', 'atl trap', 'rap', 'trap']",14275881,88
1N8klHEbZ0bFOHnMVs8C9S,"['brostep', 'edm', 'pop', 'progressive electro house']",35130861,84
7hrcHfHWaLhooHzGltlCYB,"['dirty south rap', 'philly rap', 'southern hip hop', 'trap']",1441506,66
251CD0wYHfHLaXJQMn7Dk2,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'trap']",5656036,87
275YNZEcI6UKFU7hO1kzKX,"['atl hip hop', 'pop r&b', 'r&b', 'rap', 'trap']",2463032,67
4fPJCekTxkvQREfrh27L1O,"['melodic rap', 'rap', 'trap']",7444306,81
4SBZis6PQh5N40Zv9ro3Ti,"['r&b', 'rap', 'toronto rap', 'urban contemporary']",5225006,77
2nK3bNHjO0IAMarcoN27UK,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']",2925934,81
1QJmDEhYFLTM9PQMSzeVe3,"['bronx drill', 'new york drill']",129537,57
5uQybrSaOXUjaBZCI89KQE,['cali rap'],226655,68
1T4k0sw0HldDg004Kw4Oct,"['atl hip hop', 'atl trap', 'rap', 'trap']",14275881,88
3iuGyJQKwSIozygB3nwojP,"['dfw rap', 'memphis hip hop']",669427,60
1Cwv7OzGjvpHcCGxY1Nmvk,[],380403,64
2ZL7WZcjuYKi1KUDtp4kCC,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",75735082,95
5G5iMk561afCKl3Di8rWAq,"['chicago drill', 'chicago rap', 'drill', 'rap', 'trap']",1815500,71
3fPjjfF6iU3uklTplZOKTw,[],36273,50
1yyxNlDxQoznmaACLwbbmK,"['baton rouge rap', 'rap']",11149980,84
0WdifxR7rIz3kI2Qhv0C7H,"['alabama rap', 'trap']",1344769,67
5k3xP19vac82Kweo4mOvlw,"['pop rap', 'westcoast flow']",405917,70
1SRw5p2lVAi7RGlHEmZg66,['north carolina hip hop'],1111202,72
4nedGttQBJwdeZsoQGil5q,"['memphis hip hop', 'rap']",6230768,82
0tgAhrvNPhSyMZR0wWbv6Z,"['melodic rap', 'rap', 'trap']",9395433,79
7eVicnA5ZWS6cq0HEiBvXK,"['dirty south rap', 'philly rap', 'southern hip hop', 'trap']",1441506,66
4BpIvMO0sf7J1Vh16bQihy,[],11327,44
7vPwL4WkrqMCC3XbummsMo,['indie hip hop'],17566,50
1Zj9B6OHMCXs9ub0NL2ycj,['north carolina hip hop'],1111202,72
5uzTQQDcW2BbTyPsOoZreP,"['bronx drill', 'new york drill']",129537,57
1O8zCu3dLLPxkbGfIsbRgE,['alternative r&b'],254343,69
2Qr5PWUt8XycAAv338LicY,['rap'],2916606,83
7dKKGLfPUPPp4YsAke8iWE,"['alabama rap', 'trap']",1344769,67
3RBubtMyzlp9MPZegNcDRK,['rap'],2916606,83
1pkK7kZtxGBoXb583vDS9E,"['conscious hip hop', 'hip hop', 'rap']",3040801,73
0sSRLXxknVTQDStgU1NqpY,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",75735082,95
3WhxyhcaabI2aNpUEFpTwr,"['atl hip hop', 'atl trap', 'memphis hip hop', 'ohio hip hop']",223748,55
1kVcV9KNy7u0aHsmjHRsce,"['atl hip hop', 'melodic rap', 'plugg', 'rap', 'trap']",3065464,73
68nLUA5otB6EMeAuaDbNxf,['nyc rap'],21913,43
6PQK1Y3Dl6dym9pj0y9Chy,"['brooklyn drill', 'melodic rap', 'nyc rap', 'rap']",6621144,80
4rithk0wQbWsppbWiaFFgE,[],12702,61
7E68rHH6CrKbBYPfpiCLiQ,"['melodic rap', 'rap', 'trap']",7444306,81
1qMnyfVxKKlAxYrFPYTuph,"['atl hip hop', 'melodic rap', 'rap', 'trap']",6640281,79
4hMugsbwjPBoyYwCIsqnoD,"['detroit hip hop', 'detroit trap']",21646,41
4XJRpBOG0bU3Nxnvam3FnC,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",13992009,90
3084aAzars6DR26nCWO9Ep,"['memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",3719677,76
6i5wxOzIv91jvGwi4gofGn,"['chicago drill', 'chicago rap', 'drill', 'rap', 'trap']",1815500,71
5kYSScXYOZYyi0fxramiW6,"['hip hop', 'miami hip hop', 'pop rap', 'rap']",9801692,77
4XwVObmSna9zn4hOtWrptC,"['alabama rap', 'trap']",1344769,67
4L4m2mgZDF8KIkJPdWWIAf,"['afrobeats', 'dancehall', 'nigerian hip hop', 'nigerian pop']",5662152,79
25Kyv5SeEenT0EETpP2hYn,"['afrobeats', 'nigerian pop']",371413,68
1wADwLSkYhrSmy4vdy6BRn,"['afrobeats', 'nigerian pop']",1292099,73
0Em4eY10PGyiBlmjWxcav3,"['afrobeats', 'afropop', 'alte', 'azontobeats', 'nigerian hip hop', 'nigerian pop']",1257286,64
1rrqJ9QkOBYJlsZgqqwxgB,['afrobeats'],1389771,75
3ceZIRUX8m8qFFcnEDkj2K,"['afrobeats', 'nigerian pop']",2463407,81
7ErtOGQ9DwyQa3lwP77j4u,['afrobeats'],1316433,65
1iBWjQ9af9NnUd5xnQDB3k,"['afrobeats', 'nigerian pop']",2463407,81
3GMdp6clyAh7wZWVYOtoS9,"['afrobeats', 'nigerian pop']",1311927,71
1mk8ZC9OeTZMr8Wy31LqRj,"['afrobeats', 'afropop', 'azontobeats', 'ghanaian hip hop', 'nigerian pop']",2873842,73
5hVjoL3sHepZROri63wBxP,"['afrobeats', 'dancehall', 'nigerian hip hop', 'nigerian pop']",5662152,79
6wuMo4ZR83PhlhXhJ1S3VY,"['afrobeats', 'nigerian pop']",891365,68
4lVEVXrlQlXPdYWMGTwrFe,"['afrobeats', 'afropop', 'azontobeats', 'nigerian pop']",454701,55
0u2A4QNAMUyfQbgfVR3HvK,"['afrobeats', 'afropop', 'azontobeats', 'nigerian pop']",1672534,67
5tpft20jhQvRlG3O7XfwWy,['amapiano'],225122,55
6gYHfdySsN4Hqvr4f0g3BX,"['afrobeats', 'afropop', 'alte', 'azontobeats', 'nigerian hip hop', 'nigerian pop']",1257286,64
3d04OfVqip9ZQdvboUsPg3,"['afrobeats', 'afropop', 'nigerian pop']",1235194,66
6L1UdBhj6v8Ol9qKHBtvLN,"['amapiano', 'sgija']",256018,53
2kaH2Z8ezDUKf6fNw250rZ,"['afrobeats', 'afropop', 'azontobeats', 'ghanaian hip hop', 'nigerian pop']",2873842,73
4cPKw3rzgmaU4zixJe6wge,"['afrobeats', 'afropop', 'nigerian pop']",1235194,66
4k5FlWz3dfhyQzmRpVPZsW,[],5582,49
3zlSLyucr1QS2XPfRnPdcy,"['afrobeats', 'afropop', 'nigerian pop']",596930,52
1sEIkVGd7fG4K5wFQS6f6y,"['afro drill', 'afrobeats', 'nigerian pop']",88898,61
4AxG1T6UJJ4xCX4Wz6JDLG,['afrobeats'],199404,75
